stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
2,The Peanut Butter Falcon,10,59,68,21887,24618,364.7652076,410.2983588,21814,24545,363.5485458,409.081697,4766.897599,4812.4307502,286007,288738
2,The Peanut Butter Falcon,10,60,69,24619,28417,410.2983588,473.6147722,24546,28344,409.081697,472.3981104,4812.4307502,4875.7471636,288739,292537
2,The Peanut Butter Falcon,11,61,71,88,5710,1.4499942,95.166286,15,5637,0.2333324,93.9496242,4876.230495,4969.9467868,292566,298188
2,The Peanut Butter Falcon,11,62,72,5711,10512,95.166286,175.1992992,5638,10439,93.9496242,173.9826374,4969.9467868,5049.9798,298189,302990
2,The Peanut Butter Falcon,11,63,73,10513,27429,175.1992992,457.1481714,10440,27356,173.9826374,455.9315096,5049.9798,5331.9286722,302991,319907
2,The Peanut Butter Falcon,11,64,74,27430,28089,457.1481714,468.1481274,27357,28016,455.9315096,466.9314656,5331.9286722,5342.9286282,319908,320567
2,The Peanut Butter Falcon,11,65,75,28090,29377,468.1481274,489.6147082,28017,29304,466.9314656,488.3980464,5342.9286282,5364.395209,320568,321855
2,The Peanut Butter Falcon,11,66,76,29378,29938,489.6147082,498.9646708,29305,29865,488.3980464,497.748009,5364.395209,5373.7451716,321856,322416
2,The Peanut Butter Falcon,11,67,77,29939,30859,498.9646708,514.3146094,29866,30786,497.748009,513.0979476,5373.7451716,5389.0951102,322417,323337
2,The Peanut Butter Falcon,11,68,78,30860,31911,514.3146094,531.8478726,30787,31838,513.0979476,530.6312108,5389.0951102,5406.6283734,323338,324389
2,The Peanut Butter Falcon,11,69,79,31912,35821,531.8478726,597.0142786,31839,35748,530.6312108,595.7976168,5406.6283734,5471.7947794,324390,328299
2,The Peanut Butter Falcon,12,70,81,110,829,1.8166594,13.8166114,37,756,0.5999976,12.5999496,5473.4281062,5485.4280582,328397,329116
