stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
12,Life After Beth,11,56,66,11450,25858,190.8159034,430.9649428,11377,25785,189.5992416,429.748281,3440.319572,3680.4686114,206411,220819
12,Life After Beth,12,57,68,80,2304,1.3166614,38.3998464,7,2231,0.0999996,37.1831846,3682.9186016,3720.0017866,220966,223190
12,Life After Beth,12,58,69,2305,4356,38.3998464,72.5997096,2232,4283,37.1831846,71.3830478,3720.0017866,3754.2016498,223191,225242
12,Life After Beth,12,59,70,4357,15583,72.5997096,259.7156278,4284,15510,71.3830478,258.498966,3754.2016498,3941.317568,225243,236469
12,Life After Beth,12,60,71,15584,15909,259.7156278,265.1489394,15511,15836,258.498966,263.9322776,3941.317568,3946.7508796,236470,236795
12,Life After Beth,13,61,73,98,2877,1.6166602,47.9498082,25,2804,0.3999984,46.7331464,3950.067533,3996.400681,236994,239773
12,Life After Beth,13,62,74,2878,6490,47.9498082,108.166234,2805,6417,46.7331464,106.9495722,3996.400681,4056.6171068,239774,243386
12,Life After Beth,13,63,75,6491,8052,108.166234,134.1994632,6418,7979,106.9495722,132.9828014,4056.6171068,4082.650336,243387,244948
12,Life After Beth,13,64,76,8053,10162,134.1994632,169.3659892,7980,10089,132.9828014,168.1493274,4082.650336,4117.816862,244949,247058
12,Life After Beth,13,65,77,10163,11458,169.3659892,190.9659028,10090,11385,168.1493274,189.749241,4117.816862,4139.4167756,247059,248354
12,Life After Beth,13,66,78,11459,12721,190.9659028,212.0158186,11386,12648,189.749241,210.7991568,4139.4167756,4160.4666914,248355,249617
12,Life After Beth,14,67,80,83,10152,1.3666612,169.1993232,10,10079,0.1499994,167.9826614,4161.1166888,4328.9493508,249656,259725
12,Life After Beth,14,68,81,10153,19405,169.1993232,323.415373,10080,19332,167.9826614,322.1987112,4328.9493508,4483.1654006,259726,268978
12,Life After Beth,15,69,83,80,13207,1.3166614,220.1157862,7,13134,0.0999996,218.8991244,4485.8487232,4704.647848,269139,282266
12,Life After Beth,16,70,85,82,10510,1.3499946,175.165966,9,10437,0.1333328,173.9493042,4706.981172,4880.7971434,282406,292834
12,Life After Beth,16,71,86,10511,11680,175.165966,194.665888,10438,11607,173.9493042,193.4492262,4880.7971434,4900.2970654,292835,294004
12,Life After Beth,16,72,87,11681,17623,194.665888,293.7154918,11608,17550,193.4492262,292.49883,4900.2970654,4999.3466692,294005,299947
12,Life After Beth,16,73,88,17624,18474,293.7154918,307.8987684,17551,18401,292.49883,306.6821066,4999.3466692,5013.5299458,299948,300798
