stimuli_id,stimuli_title,chapter,scene_no,scene_no_old,scene_start_frame_padded,scene_end_frame_padded,scene_start_time_padded,scene_end_time_padded,scene_start_frame_unpadded,scene_end_frame_unpadded,scene_start_time_unpadded,scene_end_time_unpadded,scene_start_time_unpadded_cumulative,scene_end_time_unpadded_cumulative,scene_start_frame_unpadded_cumulative,scene_end_frame_unpadded_cumulative
14,The Comedian,14,62,75,85,23314,1.3999944,388.5651124,12,23241,0.1833326,387.3484506,5567.9277282,5955.0928462,334065,357294
14,The Comedian,15,63,77,85,3823,1.3999944,63.7164118,12,3750,0.1833326,62.49975,5956.2095084,6018.5259258,357361,361099
14,The Comedian,15,64,78,3824,4293,63.7164118,71.5497138,3751,4220,62.49975,70.333052,6018.5259258,6026.3592278,361100,361569
14,The Comedian,15,65,79,4294,18112,71.5497138,301.8654592,4221,18039,70.333052,300.6487974,6026.3592278,6256.6749732,361570,375388
14,The Comedian,15,66,80,18113,28399,301.8654592,473.3147734,18040,28326,300.6487974,472.0981116,6256.6749732,6428.1242874,375389,385675
14,The Comedian,15,67,81,28400,28903,473.3147734,481.7147398,28327,28830,472.0981116,480.498078,6428.1242874,6436.5242538,385676,386179
14,The Comedian,15,68,82,28904,30064,481.7147398,501.0646624,28831,29991,480.498078,499.8480006,6436.5242538,6455.8741764,386180,387340
14,The Comedian,15,69,83,30065,33799,501.0646624,563.3144134,29992,33726,499.8480006,562.0977516,6455.8741764,6518.1239274,387341,391075
14,The Comedian,16,70,85,86,9484,1.416661,158.0660344,13,9411,0.1999992,156.8493726,6521.2739148,6677.9232882,391264,400662
14,The Comedian,16,71,86,9485,10651,158.0660344,177.5159566,9412,10578,156.8493726,176.2992948,6677.9232882,6697.3732104,400663,401829
14,The Comedian,16,72,87,10652,17800,177.5159566,296.66548,10579,17727,176.2992948,295.4488182,6697.3732104,6816.5227338,401830,408978
14,The Comedian,16,73,88,17801,18664,296.66548,311.0654224,17728,18591,295.4488182,309.8487606,6816.5227338,6830.9226762,408979,409842
